Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2022-08-28 02:18:43;2022-08-28 09:56:10;86%;89%;;0;2445;Normal;100.7;;9.6;27447.2;20127.9;3659.6;2022-08-28 10:15:00;2022-08-28 11:00:00;true;4823.1;32.0;No weather;
2022-08-29 02:26:52;2022-08-29 10:40:44;84%;90%;;0;968;Normal;100.8;;20.2;29631.3;27162.1;592.6;2022-08-29 10:15:00;2022-08-29 11:00:00;true;7321.0;32.0;No weather;
2022-08-30 02:43:14;2022-08-30 10:51:35;86%;91%;;0;2857;Normal;100.9;;17.4;29301.2;25296.7;1758.1;2022-08-30 10:15:00;2022-08-30 11:00:00;true;11843.2;32.0;No weather;
2022-09-03 02:58:46;2022-09-03 10:26:35;51%;0%;;0;1814;Normal;100.6;;68.9;26869.3;24809.3;537.4;2022-09-03 10:15:00;2022-09-03 11:00:00;true;6320.0;32.0;No weather;
2022-09-04 03:49:04;2022-09-04 11:44:41;86%;82%;;0;3712;Normal;100.7;;14.1;28536.7;23780.6;570.7;2022-09-04 23:15:00;2022-09-05 00:00:00;true;11203.7;32.0;No weather;
2022-09-05 01:53:22;2022-09-05 09:31:37;81%;74%;;0;2650;Normal;100.4;;17.1;27494.8;23553.9;549.9;2022-09-05 09:15:00;2022-09-05 10:00:00;true;21477.9;32.0;No weather;
2022-09-06 03:11:24;2022-09-06 10:18:02;81%;77%;;0;821;Normal;100.5;;7.7;25597.8;25085.9;512.0;2022-09-06 10:15:00;2022-09-06 11:00:00;true;16858.7;32.0;No weather;
2022-09-07 02:36:19;2022-09-07 09:54:23;84%;80%;;0;220;Normal;100.9;;5.4;26284.2;20676.9;525.7;2022-09-07 09:15:00;2022-09-07 10:00:00;true;8752.5;32.0;No weather;
2022-09-08 03:52:05;2022-09-08 11:02:50;82%;85%;;0;819;Normal;100.7;;5.4;25845.6;24036.4;516.9;2022-09-08 10:15:00;2022-09-08 11:00:00;true;6113.8;32.0;No weather;
2022-09-12 04:14:40;2022-09-12 11:28:19;53%;0%;;0;940;Normal;101.1;;63.6;26018.4;22202.3;520.4;2022-09-12 11:15:00;2022-09-12 12:00:00;true;2054.5;32.0;No weather;
2022-09-13 02:00:11;2022-09-13 09:00:01;80%;61%;;0;3484;Normal;100.8;;4.0;25189.8;18808.4;4114.3;2022-09-13 08:45:00;2022-09-13 09:30:00;true;2211.6;32.0;No weather;
2022-09-14 03:30:57;2022-09-14 10:03:09;67%;70%;;0;5185;Normal;100.7;;20.9;23531.2;20629.0;470.6;2022-09-14 09:45:00;2022-09-14 10:30:00;true;1180.0;32.0;No weather;
2022-09-15 02:39:46;2022-09-15 09:56:27;75%;77%;;0;825;Normal;100.9;;19.8;26201.2;23319.1;524.0;2022-09-15 09:45:00;2022-09-15 10:30:00;true;710.6;32.0;No weather;
2022-09-17 02:53:17;2022-09-17 11:01:36;88%;91%;;0;535;Normal;100.6;;13.0;29298.9;21974.2;4980.8;2022-09-17 10:30:00;2022-09-17 11:15:00;true;4978.2;32.0;No weather;
2022-09-18 02:38:27;2022-09-18 10:58:55;53%;93%;;0;2201;Normal;100.5;;89.0;30028.1;25924.3;600.6;2022-09-18 10:30:00;2022-09-18 11:15:00;true;284.8;32.0;No weather;
2022-09-21 02:59:32;2022-09-21 09:20:57;67%;83%;;0;2161;Normal;101.0;;19.1;22884.9;16477.1;457.7;2022-09-21 09:15:00;2022-09-21 10:00:00;true;880.9;32.0;No weather;
2022-09-22 01:49:37;2022-09-22 09:44:09;62%;87%;;0;3931;Normal;101.0;;67.4;28472.7;24486.5;569.5;2022-09-22 09:15:00;2022-09-22 10:00:00;true;1566.0;32.0;No weather;
2022-09-23 00:43:04;2022-09-23 07:12:10;71%;78%;;0;5277;Normal;100.9;;12.1;23346.2;19844.2;3035.0;2022-09-23 06:30:00;2022-09-23 07:15:00;true;405.2;32.0;No weather;
2022-09-24 02:52:49;2022-09-24 10:09:17;63%;71%;;0;7461;Normal;101.1;;53.8;26187.6;22346.8;1047.5;2022-09-24 10:05:00;2022-09-24 10:50:00;true;77.1;32.0;No weather;
2022-09-26 01:32:40;2022-09-26 08:05:45;45%;65%;;0;1836;Normal;100.9;;96.2;23584.3;18238.5;2594.3;2022-09-26 07:45:00;2022-09-26 08:30:00;true;1139.2;32.0;No weather;
2022-09-30 00:38:34;2022-09-30 06:44:14;64%;0%;;0;4299;Normal;100.9;;23.7;21940.3;17259.7;1609.0;2022-09-30 06:30:00;2022-09-30 07:15:00;true;180.0;32.0;No weather;
2022-10-06 02:14:22;2022-10-06 09:08:27;77%;0%;;0;193;Normal;101.2;;10.5;24844.9;18882.1;1822.0;2022-10-06 10:15:00;2022-10-06 11:00:00;true;313.9;32.0;No weather;
2022-10-07 01:18:47;2022-10-07 07:49:32;59%;81%;;0;1460;Normal;101.4;;51.3;23444.9;16177.0;7267.9;2022-10-07 07:35:00;2022-10-07 08:20:00;true;245.8;32.0;No weather;
2022-10-12 02:01:52;2022-10-12 09:58:28;79%;0%;;0;4347;Normal;101.4;;34.0;28595.7;23639.1;571.9;2022-10-12 09:45:00;2022-10-12 10:30:00;true;530.1;32.0;No weather;
2022-10-14 04:19:06;2022-10-14 12:26:16;60%;60%;;0;3651;Normal;100.8;;87.2;29231.0;24651.4;584.6;2022-10-14 12:15:00;2022-10-14 13:00:00;true;254.8;32.0;No weather;
2022-10-18 02:31:33;2022-10-18 09:57:19;77%;0%;;0;2496;Normal;101.1;;27.3;26745.6;20861.5;1426.4;2022-10-18 10:15:00;2022-10-18 11:00:00;true;371.8;32.0;No weather;
2022-10-19 02:50:01;2022-10-19 10:24:42;85%;94%;;0;3405;Normal;101.1;;8.2;27280.9;21006.3;2364.3;2022-10-19 10:45:00;2022-10-19 11:30:00;true;78.7;32.0;No weather;
2022-10-20 04:03:39;2022-10-20 11:27:41;75%;87%;;0;1134;Normal;101.0;;29.9;26642.6;22912.6;532.9;2022-10-20 11:45:00;2022-10-20 12:30:00;true;540.0;32.0;No weather;
2022-10-24 03:27:14;2022-10-24 08:43:30;39%;0%;;0;3159;Normal;101.3;;88.8;18976.2;13789.3;379.5;2022-10-24 08:35:00;2022-10-24 09:20:00;true;60.0;32.0;No weather;
2022-10-25 02:09:14;2022-10-25 10:07:44;81%;77%;;0;2887;Normal;101.7;;32.5;28709.0;22967.2;574.2;2022-10-25 09:30:00;2022-10-25 10:15:00;true;1029.6;32.0;No weather;
2022-11-03 04:38:47;2022-11-03 11:10:25;59%;0%;;0;325;Normal;101.2;;56.3;23497.0;20912.4;469.9;2022-11-03 10:30:00;2022-11-03 11:15:00;true;2943.8;32.0;No weather;
2022-11-04 03:48:57;2022-11-04 11:01:00;72%;92%;;0;2851;Normal;101.9;;35.2;25922.3;21342.7;1641.7;2022-11-04 11:00:00;2022-11-04 11:45:00;true;1103.4;32.0;No weather;
2022-11-07 04:38:17;2022-11-07 11:51:24;61%;78%;;0;2654;Normal;101.1;;69.4;25986.4;20529.2;519.7;2022-11-07 23:45:00;2022-11-08 00:30:00;true;889.5;32.0;No weather;
2022-11-08 04:35:26;2022-11-08 11:23:23;65%;87%;;0;147;Normal;100.7;;46.0;24476.9;18847.2;489.5;2022-11-08 11:15:00;2022-11-08 12:00:00;true;1435.2;32.0;No weather;
2022-11-09 05:03:40;2022-11-09 11:25:57;58%;92%;;0;2716;Normal;101.2;;56.1;22937.1;15673.7;458.7;2022-11-09 11:15:00;2022-11-09 12:00:00;true;2845.9;32.0;No weather;
2022-11-10 03:43:21;2022-11-10 11:34:16;57%;90%;;0;3879;Normal;101.5;;99.2;28254.8;25994.4;565.1;2022-11-10 11:15:00;2022-11-10 12:00:00;true;695.3;32.0;No weather;
2022-11-11 05:01:31;2022-11-11 11:37:00;62%;91%;;0;3233;Normal;101.4;;51.1;23729.7;18430.1;474.6;2022-11-11 11:15:00;2022-11-11 12:00:00;true;188.9;32.0;No weather;
2022-11-12 02:48:26;2022-11-12 08:39:16;58%;78%;;0;2793;Normal;101.3;;41.8;21049.9;18103.0;2947.0;2022-11-12 08:20:00;2022-11-12 09:05:00;true;1232.4;32.0;No weather;
2022-11-13 02:45:33;2022-11-13 10:21:52;78%;77%;;0;4044;Normal;101.2;;33.9;27379.6;24094.0;1186.4;2022-11-13 10:00:00;2022-11-13 10:45:00;true;5503.2;32.0;No weather;
2022-11-14 02:53:08;2022-11-14 09:57:33;71%;79%;;0;928;Normal;101.6;;38.4;25464.8;20286.9;1952.3;2022-11-14 09:45:00;2022-11-14 10:30:00;true;0.0;32.0;No weather;
2022-11-15 03:42:56;2022-11-15 11:16:49;72%;88%;;0;4224;Normal;101.6;;49.1;27233.3;20878.9;1452.4;2022-11-15 10:45:00;2022-11-15 11:30:00;true;2893.6;32.0;No weather;
2022-11-16 04:04:54;2022-11-16 10:59:24;71%;91%;;0;3074;Normal;101.8;;34.2;24869.2;20973.0;497.4;2022-11-16 10:45:00;2022-11-16 11:30:00;true;75.9;32.0;No weather;
2022-11-17 04:18:40;2022-11-17 09:31:30;54%;87%;;0;2780;Normal;101.9;;33.2;18770.3;15641.9;375.4;2022-11-17 10:45:00;2022-11-17 11:30:00;true;3029.7;32.0;No weather;
2022-11-18 03:44:07;2022-11-18 11:22:27;77%;87%;;0;314;Normal;101.2;;38.0;27499.4;21724.5;550.0;2022-11-18 10:45:00;2022-11-18 11:30:00;true;2340.0;32.0;No weather;
2022-11-19 04:08:49;2022-11-19 11:18:46;66%;87%;;0;3642;Normal;101.2;;57.8;25797.2;22271.6;859.9;2022-11-19 10:45:00;2022-11-19 11:30:00;true;880.2;32.0;No weather;
2022-11-20 05:17:14;2022-11-20 11:54:33;62%;87%;;0;999;Normal;101.7;;54.7;23839.6;19389.5;794.7;2022-11-20 11:45:00;2022-11-20 12:30:00;true;1650.3;32.0;No weather;
2022-11-22 03:38:05;2022-11-22 11:27:50;76%;84%;;0;2072;Normal;101.4;;45.9;28184.8;25648.2;563.7;2022-11-22 10:45:00;2022-11-22 11:30:00;true;331.7;32.0;No weather;
2022-11-23 04:55:14;2022-11-23 11:59:34;82%;84%;;0;146;Normal;101.3;;9.1;25459.6;19773.6;848.7;2022-11-23 11:45:00;2022-11-23 12:30:00;true;311.0;32.0;No weather;
2022-11-24 02:54:32;2022-11-24 08:50:15;33%;71%;;0;211;Normal;101.5;;146.9;21342.2;16362.3;1422.8;2022-11-24 08:45:00;2022-11-24 09:30:00;true;300.0;32.0;No weather;
2022-11-25 03:11:42;2022-11-25 08:50:43;43%;80%;;0;2697;Normal;102.1;;102.6;20340.8;16815.1;406.8;2022-11-25 08:45:00;2022-11-25 09:30:00;true;136.0;32.0;No weather;
2022-11-25 08:50:53;2022-11-25 09:10:28;4%;33%;;0;128;Normal;102.1;;0.0;1175.9;0.0;0.0;2022-11-25 09:10:00;2022-11-25 09:10:00;true;0.0;32.0;No weather;
2022-11-26 01:37:04;2022-11-26 11:12:41;58%;74%;;0;3654;No alarm;101.7;;140.4;34537.9;29472.3;690.8;;;true;1255.3;32.0;No weather;
2022-11-27 04:47:05;2022-11-27 12:11:15;72%;77%;;0;210;Normal;101.4;;52.7;26650.2;23274.5;1510.2;2022-11-27 11:25:00;2022-11-27 12:10:00;true;299.3;32.0;No weather;
2022-11-28 02:16:39;2022-11-28 09:58:28;71%;64%;;0;129;Normal;101.1;;65.3;27709.4;23368.2;3417.5;2022-11-28 09:45:00;2022-11-28 10:30:00;true;710.5;32.0;No weather;
2022-11-29 06:02:50;2022-11-29 13:43:57;75%;-20%;;0;118;No alarm;101.0;;54.0;27667.0;23148.1;553.3;;;true;637.9;32.0;No weather;
2022-11-30 04:46:01;2022-11-30 11:42:24;56%;0%;;0;2375;Normal;101.2;;100.3;24982.6;21734.9;499.7;2022-11-30 11:45:00;2022-11-30 12:30:00;true;1865.0;32.0;No weather;
2022-12-01 04:13:42;2022-12-01 11:01:32;51%;-104%;;0;700;Normal;101.3;;116.0;24469.6;20799.1;978.8;2022-12-01 10:45:00;2022-12-01 11:30:00;true;111.7;32.0;No weather;
2022-12-02 04:22:55;2022-12-02 10:51:48;59%;-5%;;0;3951;Normal;101.6;;75.3;23333.1;20688.7;466.7;2022-12-02 10:45:00;2022-12-02 11:30:00;true;2380.8;32.0;No weather;
2022-12-03 04:11:09;2022-12-03 09:47:45;41%;26%;;0;229;Normal;101.4;;124.4;20196.3;18244.0;403.9;2022-12-03 10:45:00;2022-12-03 11:30:00;true;0.0;32.0;No weather;
2022-12-04 03:18:58;2022-12-04 11:20:15;77%;89%;;0;5535;Normal;101.5;;62.4;28876.6;23390.1;1347.6;2022-12-04 10:45:00;2022-12-04 11:30:00;true;1068.0;32.0;No weather;
2022-12-05 03:47:37;2022-12-05 10:05:41;57%;85%;;0;178;Normal;101.4;;79.1;22684.2;16559.4;453.7;2022-12-05 10:45:00;2022-12-05 11:30:00;true;3248.4;32.0;No weather;
2022-12-06 05:15:08;2022-12-06 13:26:44;69%;75%;;0;193;Normal;101.3;;96.9;29495.6;26349.4;589.9;2022-12-06 23:45:00;2022-12-07 00:30:00;true;2040.2;32.0;No weather;
2022-12-07 04:08:06;2022-12-07 10:54:18;63%;72%;;0;2248;Normal;101.6;;72.8;24372.2;19416.5;487.4;2022-12-07 10:45:00;2022-12-07 11:30:00;true;465.1;32.0;No weather;
2022-12-08 02:39:40;2022-12-08 08:52:08;62%;67%;;0;0;Normal;102.2;;51.4;22347.3;17356.4;2756.2;2022-12-08 09:45:00;2022-12-08 10:30:00;false;0.0;32.0;No weather;
2022-12-09 00:22:35;2022-12-09 05:02:38;42%;63%;;0;383;Normal;101.9;;84.0;16803.1;13778.6;1344.2;2022-12-09 06:00:00;2022-12-09 06:00:00;true;193.9;32.0;No weather;
2022-12-16 03:43:22;2022-12-16 09:51:23;59%;0%;;0;1729;Normal;101.5;;64.0;22081.5;18474.9;441.6;2022-12-16 10:25:00;2022-12-16 11:10:00;true;178.4;32.0;No weather;
2022-12-17 03:29:00;2022-12-17 10:29:48;64%;93%;;0;4135;Normal;101.4;;79.4;25247.8;20198.2;505.0;2022-12-17 10:25:00;2022-12-17 11:10:00;true;581.6;32.0;No weather;
2022-12-18 01:57:31;2022-12-18 06:58:33;53%;75%;;0;2269;Normal;101.1;;40.0;18062.3;13787.6;1264.4;2022-12-18 06:55:00;2022-12-18 06:55:00;true;440.6;32.0;No weather;
2022-12-19 03:39:10;2022-12-19 10:57:54;73%;68%;;0;1684;Normal;101.7;;55.4;26324.3;19129.0;526.5;2022-12-19 10:40:00;2022-12-19 11:25:00;true;1276.8;32.0;No weather;
2022-12-20 03:53:22;2022-12-20 11:16:23;73%;69%;;0;144;Normal;102.0;;57.1;26580.8;19847.0;1329.0;2022-12-20 11:15:00;2022-12-20 12:00:00;true;2666.0;32.0;No weather;
2022-12-21 05:03:10;2022-12-21 11:00:46;52%;79%;;0;1875;Normal;101.6;;90.4;21456.4;18023.3;429.1;2022-12-21 11:00:00;2022-12-21 11:00:00;true;196.9;32.0;No weather;
2022-12-22 02:32:53;2022-12-22 09:58:27;62%;85%;;0;1056;Normal;101.4;;100.4;26733.8;22812.8;534.7;2022-12-22 10:15:00;2022-12-22 11:00:00;true;2437.4;32.0;No weather;
2022-12-23 03:38:12;2022-12-23 09:52:38;59%;83%;;0;1275;Normal;101.6;;69.4;22465.3;16923.8;449.3;2022-12-23 09:45:00;2022-12-23 10:30:00;true;1764.7;32.0;No weather;
2022-12-26 03:56:01;2022-12-26 09:52:30;53%;98%;;0;5518;Normal;101.5;;84.0;21388.8;16184.2;427.8;2022-12-26 09:45:00;2022-12-26 10:30:00;true;2504.4;32.0;No weather;
2022-12-27 04:30:48;2022-12-27 10:18:32;49%;92%;;0;303;Normal;101.3;;100.0;20863.8;16065.1;417.3;2022-12-27 10:15:00;2022-12-27 11:00:00;true;3722.0;32.0;No weather;
2022-12-28 04:10:04;2022-12-28 10:27:33;59%;94%;;0;890;Normal;100.8;;73.4;22648.7;18798.5;453.0;2022-12-28 10:15:00;2022-12-28 11:00:00;true;1939.4;32.0;No weather;
2022-12-29 03:59:20;2022-12-29 10:22:04;62%;95%;;0;2967;Normal;101.0;;63.3;22963.6;19059.8;459.3;2022-12-29 10:10:00;2022-12-29 10:55:00;true;1144.8;32.0;No weather;
2023-01-01 04:01:27;2023-01-01 08:07:14;34%;81%;;0;3374;Normal;100.2;;108.5;14746.7;11010.9;2654.4;2023-01-01 08:00:00;2023-01-01 08:00:00;true;745.7;32.0;No weather;
2023-01-04 00:50:16;2023-01-04 07:41:59;61%;70%;;0;2434;Normal;101.5;;90.1;24702.7;20503.2;1729.2;2023-01-04 07:30:00;2023-01-04 07:30:00;true;3713.5;32.0;No weather;
2023-01-05 02:47:36;2023-01-05 09:06:46;62%;72%;;0;1700;Normal;101.4;;61.7;22749.6;16910.5;455.0;2023-01-05 08:30:00;2023-01-05 08:30:00;true;3397.4;32.0;No weather;
2023-01-06 01:18:57;2023-01-06 07:32:46;62%;73%;;0;979;Normal;101.9;;57.7;22429.6;18168.0;1644.8;2023-01-06 07:30:00;2023-01-06 07:30:00;true;1314.6;32.0;No weather;
2023-01-09 23:43:28;2023-01-10 05:56:55;59%;0%;;0;7300;Normal;101.4;;74.6;22407.2;19120.8;448.1;2023-01-10 05:30:00;2023-01-10 05:30:00;true;229.3;32.0;No weather;
2023-01-11 01:43:45;2023-01-11 07:02:49;54%;74%;;0;11849;Normal;101.8;;54.1;19143.7;15251.2;1467.7;2023-01-11 07:00:00;2023-01-11 07:00:00;true;3073.7;32.0;No weather;
2023-01-11 23:10:26;2023-01-12 05:07:15;63%;68%;;0;2424;Normal;102.0;;41.3;21408.4;18696.7;1498.6;2023-01-12 05:00:00;2023-01-12 05:30:00;true;2666.2;32.0;No weather;
2023-01-13 00:15:09;2023-01-13 06:46:04;67%;71%;;0;4124;Normal;101.7;;51.1;23455.1;19545.9;1563.7;2023-01-13 06:45:00;2023-01-13 06:45:00;true;1188.4;32.0;No weather;
2023-01-14 02:46:56;2023-01-14 09:57:38;75%;64%;;0;4598;Normal;101.3;;44.9;25841.9;22137.9;516.8;2023-01-14 09:45:00;2023-01-14 10:15:00;true;2755.6;32.0;No weather;
2023-01-16 04:41:13;2023-01-16 10:32:59;49%;66%;;0;307;No alarm;100.1;;105.2;21106.8;18292.6;422.1;;;true;425.5;32.0;No weather;
2023-01-16 23:34:49;2023-01-17 05:46:08;64%;48%;;0;188;Normal;100.7;;49.8;22278.9;18491.5;2376.4;2023-01-17 05:45:00;2023-01-17 05:45:00;true;73.1;32.0;No weather;
